"model","prediction"
"mod_1",0.416964175054369
"mod_1",0.267497750034364
"mod_2",0.741016884094162
"mod_2",0.770819038534603
"mod_2",0.832779170704358
"mod_2",0.725756563146787
"mod_2",0.732388305927897
"mod_2",0.790280457272164
"mod_2",0.809273607310066
"mod_2",0.725234010027551
"mod_2",0.790371010029361
"mod_2",0.822555751921417
"mod_2",0.806366266483916
"mod_2",0.831220553635153
"mod_2",0.821601144698166
"mod_2",0.730065698265778
"mod_2",0.807002041564924
"mod_2",0.844533764204433
"mod_2",0.77336513364906
"mod_2",0.850641416071829
"mod_2",0.917707851413511
"mod_2",0.84593851812373
"mod_2",0.87109357546879
"mod_2",0.742874472229726
"mod_2",0.737823458382378
"mod_2",0.945238205342481
"mod_2",0.89914452387321
"mod_2",0.750278043500122
"mod_2",0.840625865212868
"mod_2",0.797312400373514
"mod_2",0.848433758556045
"mod_2",0.835071621662769
"mod_2",0.85885706777312
"mod_2",0.816694572905602
"mod_2",0.843444751600384
"mod_2",0.756747398619148
"mod_2",0.807039978254868
"mod_2",0.700828170885235
"mod_2",0.864603557741996
"mod_2",0.83079831739257
"mod_2",0.93735071794815
"mod_2",0.766402281682746
"mod_2",0.885938315356114
"mod_2",0.85088870428202
"mod_2",0.808160734370339
"mod_2",0.894522424584235
"mod_2",0.810720634677847
"mod_2",0.778605901872107
"mod_2",0.775268893882857
"mod_2",0.842687454634922
"mod_2",0.823856537979151
"mod_2",0.816095560182153
"mod_2",0.790343738033534
"mod_2",0.804190222285461
"mod_2",0.739129541319663
"mod_2",0.809456477244103
"mod_2",0.855152223021007
"mod_2",0.73859121066885
"mod_2",0.978106730401246
"mod_2",0.833450885477718
"mod_2",0.745203204535326
"mod_2",0.834612588536408
"mod_2",0.797481044006167
"mod_2",0.739842582398014
"mod_2",0.728613533759684
"mod_2",0.77898220797493
"mod_2",0.82413914837362
"mod_2",0.87037361287957
"mod_2",0.855789391092018
"mod_2",0.78723786867776
"mod_2",0.764927525741731
"mod_2",0.768854379094826
"mod_2",0.854142411917015
"mod_2",0.843402314818306
"mod_2",0.727002621722352
"mod_2",0.767138230384235
"mod_2",0.885812282010156
"mod_2",0.723834157527687
"mod_2",0.761801155653867
"mod_2",0.784118888572149
"mod_2",0.84281170398625
"mod_2",0.835887636259713
"mod_2",0.884314248957017
"mod_2",0.876067733929968
"mod_2",0.75342990870103
"mod_2",0.864631148359591
"mod_2",0.884968159842416
"mod_2",0.788997230336407
"mod_2",0.801138869350229
"mod_2",0.807369036636774
"mod_2",0.81490703262
"mod_2",0.806260051359819
"mod_2",0.857809003700649
"mod_2",0.78835117061506
"mod_2",0.849334584599601
"mod_2",0.665546927370783
"mod_2",0.854977678718512
"mod_2",0.825085826420173
"mod_2",0.825861856365819
"mod_2",0.905320058274287
"mod_2",0.792866434809235
"mod_2",0.755030238933496
"mod_2",0.836699042169124
"mod_2",0.777493985944079
"mod_2",0.748252627509955
"mod_2",0.803119244423888
"mod_2",0.852316497657271
"mod_2",0.804064925282587
"mod_2",0.817442838397169
"mod_2",0.775141622221675
"mod_2",0.846311828734986
"mod_2",0.838891453207347
"mod_2",0.827489440161063
"mod_2",0.782866026383992
"mod_2",0.754313323506169
"mod_2",0.840991429340293
"mod_2",0.703622236364771
"mod_2",0.858153083772301
"mod_2",0.841379434344857
"mod_2",0.809481198579933
"mod_2",0.832236352254074
"mod_2",0.800102090359888
"mod_2",0.756612510472592
"mod_2",0.847613401899006
"mod_2",0.866762487470615
"mod_2",0.787343305592201
"mod_2",0.753551627203804
"mod_2",0.825110442205968
"mod_2",0.876434498259918
"mod_2",0.787574329182505
"mod_2",0.913762369259867
"mod_2",0.734873875351449
"mod_2",0.838008147057264
"mod_2",0.795739477658516
"mod_2",0.883626626368698
"mod_2",0.766384143884826
"mod_2",0.809872038625425
"mod_2",0.680415270095569
"mod_2",0.761835377939114
"mod_2",0.891328059149166
"mod_2",0.762635003841942
"mod_2",0.923374212799403
"mod_2",0.852933251536222
"mod_2",0.813998810247686
"mod_2",0.830196323833806
"mod_2",0.919432712217455
"mod_2",0.774316737620416
"mod_2",0.757966384900973
"mod_2",0.710175110068232
"mod_2",0.786314920146773
"mod_2",0.783565328873224
"mod_2",0.854260209387059
"mod_2",0.7766406262602
"mod_2",0.853357554795159
"mod_2",0.697484287727481
"mod_2",0.864850074931905
"mod_2",0.760015916230374
"mod_2",0.811868447699769
"mod_2",0.843811197360681
"mod_2",0.785372092068198
"mod_2",0.842276868671991
"mod_2",0.867480241297065
"mod_2",0.883695703955981
"mod_2",0.801252106998944
"mod_2",0.704392472071722
"mod_2",0.873187385137853
"mod_2",0.749421593350331
"mod_2",0.904303394411822
"mod_2",0.842807825728422
"mod_2",0.947698863263096
"mod_2",0.859129907249689
"mod_2",0.706046118562635
"mod_2",0.779469346477307
"mod_2",0.852650018962593
"mod_2",0.7244927708306
"mod_2",0.831677840208314
"mod_2",0.806448498349167
"mod_2",0.856947442242944
"mod_2",0.860669759258443
"mod_2",0.872252108491897
"mod_2",0.893828885667773
"mod_2",0.805763708621038
"mod_2",0.730627451349469
"mod_2",0.76893877649632
"mod_2",0.876924533638571
"mod_2",0.940419747083654
"mod_2",0.836996949372299
"mod_2",0.729952603932634
"mod_2",0.709541046821833
"mod_2",0.805310635035482
"mod_2",0.866087180165946
"mod_2",0.766287266770494
"mod_2",0.652113258663738
"mod_2",0.668896883982816
"mod_2",0.854325728876035
"mod_2",0.78479433370749
"mod_2",0.822589514673707
"mod_2",0.75610354064846
"mod_2",0.862364828842834
"mod_2",0.773171024841363
"mod_2",0.898754469393874
"mod_2",0.820830281182849
"mod_2",0.825359179872588
"mod_2",0.852951084494919
"mod_2",0.789195778975445
"mod_2",0.890473530710719
"mod_2",0.795775924042183
"mod_2",0.776295186119079
"mod_2",0.879975561564941
"mod_2",0.835421720639926
"mod_2",0.779090657721273
"mod_2",0.892541115052756
"mod_2",0.860797734101556
"mod_2",0.916999420540658
"mod_2",0.807541605905578
"mod_2",0.802597863000269
"mod_2",0.714281467211165
"mod_2",0.847172591673313
"mod_2",0.865003264303272
"mod_2",0.855374538902146
"mod_2",0.78354510934769
"mod_2",0.79769855343951
"mod_2",0.857913017951566
"mod_2",0.823806008870716
"mod_2",0.790995746636469
"mod_2",0.790016636005043
"mod_2",0.851089546675362
"mod_2",0.739359889095497
"mod_2",0.935756070072145
"mod_2",0.826009823814048
"mod_2",0.809656960294326
"mod_2",0.766187526854424
"mod_2",0.755520464781994
"mod_2",0.787992504306668
"mod_2",0.819216502851894
"mod_2",0.801139815565205
"mod_2",0.749140473327726
"mod_2",0.803899318508806
"mod_2",0.826116723908923
"mod_2",0.771080433901105
"mod_2",0.835521675035677
"mod_2",0.824708538295054
"mod_2",0.796152084054663
"mod_2",0.819610501852298
"mod_2",0.667918944657015
"mod_2",0.747414649313833
"mod_2",0.844069587571021
"mod_2",0.827050286892868
"mod_2",0.743629851728423
"mod_2",0.822277102303956
"mod_2",0.841681013663131
"mod_2",0.807355676440655
"mod_2",0.884634862429201
"mod_2",0.914974554665089
"mod_2",0.792129164999442
"mod_2",0.775009018271262
"mod_2",0.80254567496791
"mod_2",0.85673799219014
"mod_2",0.858608575706855
"mod_2",0.770436232302036
"mod_2",0.851673456673821
"mod_2",0.937365739290081
"mod_2",0.847785942506237
"mod_2",0.861371050027051
"mod_2",0.820772109962372
"mod_2",0.772311006233123
"mod_2",0.806628146614118
"mod_2",0.779161329566174
"mod_2",0.735455163582455
"mod_2",0.810584931152264
"mod_2",0.855015953408482
"mod_2",0.798619074471505
"mod_2",0.882284729954745
"mod_2",0.822173957307352
"mod_2",0.767953689838762
"mod_2",0.806594028545095
"mod_2",0.852598652700352
"mod_2",0.798310977451911
"mod_2",0.84830682590884
"mod_2",0.778922854576684
"mod_2",0.842432345330767
"mod_2",0.795669679736744
"mod_2",0.793337128125884
"mod_2",0.809922183301078
"mod_2",0.957973591470065
"mod_2",0.783123622416612
"mod_2",0.851170663057608
"mod_2",0.744987169456067
"mod_2",0.796609795239465
"mod_2",0.734136656458797
"mod_2",0.772891103122868
"mod_2",0.765600576845068
"mod_2",0.844672761496205
"mod_2",0.872914087535966
"mod_2",0.726548459671481
"mod_2",0.740023039022586
"mod_2",0.816118670057769
"mod_2",0.79037500241489
"mod_2",0.761206649096412
"mod_2",0.913341772802053
"mod_2",0.805612410899084
"mod_2",0.798995065336645
"mod_2",0.74785689449191
"mod_2",0.760276640414549
"mod_2",0.851888242520948
"mod_2",0.724177275270399
"mod_2",0.842866922695612
"mod_2",0.792494139840983
"mod_2",0.801635464762238
"mod_2",0.854817918519438
"mod_2",0.761652634166166
"mod_2",0.849451606622707
"mod_2",0.831390944202458
"mod_2",0.801717573836577
"mod_2",0.780546878460813
"mod_2",0.770163654384336
"mod_2",0.763276935359979
"mod_2",0.926433206221854
"mod_2",0.842067609368875
"mod_2",0.773888435685157
"mod_2",0.8027501616321
"mod_2",0.771763962705374
"mod_2",0.907602019075782
"mod_2",0.782079062230993
"mod_2",0.74402242664029
"mod_2",0.791462087348726
"mod_2",0.79038683120074
"mod_2",0.866891184473055
"mod_2",0.867578196431228
"mod_2",0.819450653418007
"mod_2",0.835837792549018
"mod_2",0.660332951796915
"mod_2",0.776939361317706
"mod_2",0.83467940246426
"mod_2",0.725573642914411
"mod_2",0.871682512555901
"mod_2",0.710731076416735
"mod_2",0.810540774409584
"mod_2",0.832872022739816
"mod_2",0.763737341403148
"mod_2",0.719503849389993
"mod_2",0.982193212669966
"mod_2",0.857393194185221
"mod_2",0.804819028931814
"mod_2",0.902080370820888
"mod_2",0.821938240082609
"mod_2",0.707364834539592
"mod_2",0.808848797843921
"mod_2",0.749849593042392
"mod_2",0.877739783474981
"mod_2",0.675649480799799
"mod_2",0.903821041108914
"mod_2",0.753409105781139
"mod_2",0.766916457515182
"mod_2",0.843307824753683
"mod_2",0.866671120292063
"mod_2",0.819480021586112
"mod_2",0.80484016903345
"mod_2",0.812126007916657
"mod_2",0.731069176340077
"mod_2",0.819692498476186
"mod_2",0.846077464676278
"mod_2",0.863031491911547
"mod_2",0.814461222805193
"mod_2",0.774723670663583
"mod_2",0.803789822410948
"mod_2",0.832857691681226
"mod_2",0.83261110816625
"mod_2",0.853151448406644
"mod_2",0.972122766752895
"mod_2",0.81142235445657
"mod_2",0.77403580619041
"mod_2",0.770689487212019
"mod_2",0.885285560120341
"mod_2",0.84021306397841
"mod_2",0.844228411201398
"mod_2",0.822947122563899
"mod_2",0.759412154110013
"mod_2",0.836061021271673
"mod_2",0.850358134736743
"mod_2",0.696358553360459
"mod_2",0.862689491996614
"mod_2",0.796924946322991
"mod_2",0.760608530009509
"mod_2",0.883210658583685
"mod_2",0.779142913670556
"mod_2",0.866515598786992
"mod_2",0.903172857870745
"mod_2",0.82595781730993
"mod_2",0.818975867577038
"mod_2",0.853946667340819
"mod_2",0.829711130869325
"mod_2",0.838909845688807
"mod_2",0.744124135726714
"mod_2",0.74218777855867
"mod_2",0.653742136437189
"mod_2",0.770806276832013
"mod_2",0.871134247567188
"mod_2",0.692936054240578
"mod_2",0.893215534210782
"mod_2",0.807627691400172
"mod_2",0.820737559431741
"mod_2",0.766197619363939
"mod_2",0.81513762434654
"mod_2",0.838295511703047
"mod_2",0.899459367990212
"mod_2",0.713587068257806
"mod_2",0.837469995560048
"mod_2",0.811159225130704
"mod_2",0.834781992441188
"mod_2",0.780237647066914
"mod_2",0.816625103711836
"mod_2",0.79600197953085
"mod_2",0.633722654817094
"mod_2",0.815454731509384
"mod_2",0.767410882706095
"mod_2",1.01367833170503
"mod_2",0.911660138805234
"mod_2",0.785892758389558
"mod_2",0.832809185677981
"mod_2",0.720584780268287
"mod_2",0.721721164634022
"mod_2",0.771580306967731
"mod_2",0.89214998433227
"mod_2",0.677756377848522
"mod_2",0.806381740350796
"mod_2",0.914780220885659
"mod_2",0.817474201001664
"mod_2",0.797873219112013
"mod_2",0.847250375347522
"mod_2",0.852926539357899
"mod_2",0.830450853081455
"mod_2",0.843319139508248
"mod_2",0.801171829161243
"mod_2",0.845112813338741
"mod_2",0.716254602593593
"mod_2",0.850030551454996
"mod_2",0.788473677393182
"mod_2",0.779519457962251
"mod_2",0.840913432757309
"mod_2",0.714206130585986
"mod_2",0.830511637750543
"mod_2",0.853412379077852
"mod_2",0.857716720280045
"mod_2",0.7664861434027
"mod_2",0.806291172419799
"mod_2",0.755289896252024
"mod_2",0.860942670025316
"mod_2",0.753400640859229
"mod_2",0.740402464149619
"mod_2",0.773119874374672
"mod_2",0.756188253486302
"mod_2",0.890578453792825
"mod_2",0.801833023208267
"mod_2",0.786048089798173
"mod_2",0.785968383666071
"mod_2",0.808915059606419
"mod_2",0.634417230119095
"mod_2",0.874768166229457
"mod_2",0.826222430688992
"mod_2",0.820248707084879
"mod_2",0.783991610381904
"mod_2",0.826777411474293
"mod_2",0.725590657957618
"mod_2",0.849982831528606
"mod_2",0.867220591459808
"mod_2",0.801029300765684
"mod_2",0.693866636360906
"mod_2",0.753912830108286
"mod_2",0.7471244815223
"mod_2",0.812540335020296
"mod_2",0.848970699597268
"mod_2",0.880303255409153
"mod_2",0.753067016421682
"mod_2",0.944233107646751
"mod_2",0.839176909552111
"mod_2",0.957727043827246
"mod_2",0.882244346502225
"mod_2",0.742037631139622
"mod_2",0.907000585838391
"mod_2",0.812314831964615
"mod_2",0.841425895342295
"mod_2",0.821260584759417
"mod_2",0.837250979424418
"mod_2",0.721714617309539
"mod_2",0.832573225400711
"mod_2",0.714348516578894
"mod_2",0.859079565015891
"mod_2",0.818398994996859
"mod_2",0.859635184133241
"mod_2",0.881153396649256
"mod_2",0.886222204486026
"mod_2",0.797211804284201
"mod_2",0.811206461156694
"mod_2",0.801207050779854
"mod_2",0.748008538717032
"mod_2",0.839350346444222
"mod_2",0.873094031355966
"mod_2",0.834147922320176
"mod_2",0.910200946739672
"mod_2",0.841174889203493
"mod_2",0.767169477694758
"mod_2",0.809939779863497
"mod_2",0.759015732887055
"mod_2",0.737147043592592
"mod_2",0.853456707780963
"mod_2",0.818882729853911
"mod_2",0.796325592820236
"mod_2",0.824984149607857
"mod_2",0.652074688461672
"mod_2",0.706952991951272
"mod_2",0.867535454029654
"mod_2",0.80749477564024
"mod_2",0.821357638722364
"mod_2",0.827017435609568
"mod_2",0.811280916909286
"mod_2",0.756607834553518
"mod_2",0.846637999636393
"mod_2",0.749306533301106
"mod_2",0.881737707510872
"mod_2",0.865856606312579
"mod_2",0.781427484607033
"mod_2",0.78185024346902
"mod_2",0.800394034053838
"mod_2",0.925855496004116
"mod_2",0.84539825389155
"mod_2",0.883007203225285
"mod_2",0.868287891984294
"mod_2",0.924679176825383
"mod_2",0.819176482843183
"mod_2",0.787896816811267
"mod_2",0.728916204739865
"mod_2",0.79948906318354
"mod_2",0.8706102138357
"mod_2",0.698191917884249
"mod_2",0.861693334684631
"mod_2",0.682692287098866
"mod_2",0.807233131481317
"mod_2",0.741726718568801
"mod_2",0.868010349164684
"mod_2",0.858433562797762
"mod_2",0.746590664668102
"mod_2",0.716069866924488
"mod_2",0.847286551885336
"mod_2",0.777678016898805
"mod_2",0.746362462197775
"mod_2",0.782494623748658
"mod_2",0.770366381343926
"mod_2",0.808746208679665
"mod_2",0.862474806989697
"mod_2",0.795147262628082
"mod_2",0.813189180210039
"mod_2",0.754593270564297
"mod_2",0.811377509807505
"mod_2",0.775942210152637
"mod_2",0.877623761251767
"mod_2",0.87568179737451
"mod_2",0.86860239738322
"mod_2",0.775482124411334
"mod_2",0.911093579020739
"mod_2",0.741165481142931
"mod_2",0.815289163211777
"mod_2",0.873906035753765
"mod_2",0.863324056146557
"mod_2",0.787780043839657
"mod_2",0.887359698196182
"mod_2",0.735545814201518
"mod_2",0.861064156092475
"mod_2",1.00106797268829
"mod_2",0.752336927898709
"mod_2",0.825961291827876
"mod_2",0.863823188527592
"mod_2",0.800362344987875
"mod_2",0.798024301871062
"mod_2",0.937625060114467
"mod_2",0.767197030910049
"mod_2",0.765181398632774
"mod_2",0.786337111301352
"mod_2",0.863875538611054
"mod_2",0.857005109820624
"mod_2",0.913437229219527
"mod_2",0.86064626274306
"mod_2",0.813923901334647
"mod_2",0.76889845667737
"mod_2",0.885626336099098
"mod_2",0.900488766102125
"mod_2",0.792479082736076
"mod_2",0.858169723547631
"mod_2",0.805529561400364
"mod_2",0.744081417218797
"mod_2",0.778587872222706
"mod_2",0.802613335330417
"mod_2",0.853698357488765
"mod_2",0.921192744427823
"mod_2",0.864307340537786
"mod_2",0.816234356488855
"mod_2",0.750549414599113
"mod_2",0.878257864578882
"mod_2",0.887011581158488
"mod_2",0.809651260367315
"mod_2",0.825797641954301
"mod_2",0.882221368294602
"mod_2",0.802131459182703
"mod_2",0.818024935299223
"mod_2",0.775728118864043
"mod_2",0.872025315478972
"mod_2",0.765437016699431
"mod_2",0.766936622458044
"mod_2",0.819413366993943
"mod_2",0.877561590463127
"mod_2",0.819119100247412
"mod_2",0.78890292251341
"mod_2",0.778080031375254
"mod_2",0.796809583223217
"mod_2",0.786515825863434
"mod_2",0.817755650351664
"mod_2",0.725253205439228
"mod_2",0.768036647538036
"mod_2",0.756259059006026
"mod_2",0.739431732661191
"mod_2",0.762225803086109
"mod_2",0.65802339576303
"mod_2",0.928425687019734
"mod_2",0.852980180735753
"mod_2",0.835051016897825
"mod_2",0.788684642388986
"mod_2",0.838833046388188
"mod_2",0.761938454961103
"mod_2",0.825748928345416
"mod_2",0.893852955848394
"mod_2",0.882754570671121
"mod_2",0.849102965389402
"mod_2",0.879549975616901
"mod_2",0.848663681652814
"mod_2",0.76304720362722
"mod_2",0.810172500285328
"mod_2",0.839948678699524
"mod_2",0.889660760338685
"mod_2",0.731902981970866
"mod_2",0.705420727992677
"mod_2",0.762621426509072
"mod_2",0.815649730179394
"mod_2",0.870226333448029
"mod_2",0.808132935201052
"mod_2",0.898588880876524
"mod_2",0.853287441461536
"mod_2",0.773314699410558
"mod_2",0.879306842892361
"mod_2",0.89526903936672
"mod_2",0.872313272022811
"mod_2",0.761321961275003
"mod_2",0.810230955904642
"mod_2",0.804242113982359
"mod_2",0.874230276574456
"mod_2",0.782315510987332
"mod_2",0.865507308694518
"mod_2",0.756795171124636
"mod_2",0.741646059321389
"mod_2",0.911068420783799
"mod_2",0.797560551481992
"mod_2",0.964497474288144
"mod_2",0.830342684187844
"mod_2",0.786644586207125
"mod_2",0.7729506042615
"mod_2",0.870068476896027
"mod_2",0.815006894659776
"mod_2",0.931943810316882
"mod_2",0.755548302179247
"mod_2",0.907441786813846
"mod_2",0.799130110353907
"mod_2",0.778337968424819
"mod_2",0.894526935630424
"mod_2",0.665611926575065
"mod_2",0.761982374263915
"mod_2",0.800049613119127
"mod_2",0.868391929507384
"mod_2",0.746217297561122
"mod_2",0.811722453951671
"mod_2",0.758794529185583
"mod_2",0.789285161569554
"mod_2",0.709474593721971
"mod_2",0.793957204941691
"mod_2",0.83322522647633
"mod_2",0.790737836458237
"mod_2",0.727892653233723
"mod_2",0.851638651843629
"mod_2",0.817645629617778
"mod_2",0.774408227344623
"mod_2",0.856604680912442
"mod_2",0.668089402406827
"mod_2",0.932531283523096
"mod_2",0.850959393972993
"mod_2",0.760404948887957
"mod_2",0.835228581632503
"mod_2",0.803342193977173
"mod_2",0.697338984356467
"mod_2",0.727603848157871
"mod_2",0.793123976660267
"mod_2",0.878730334428745
"mod_2",0.728726965878082
"mod_2",0.874480203209553
"mod_2",0.773744406952706
"mod_2",0.812271716563981
"mod_2",0.847677600663248
"mod_2",0.844474743186936
"mod_2",0.865735216356747
"mod_2",0.843917303068861
"mod_2",0.833507200593934
"mod_2",0.836957590627479
"mod_2",0.773401529079558
"mod_2",0.85342810903054
"mod_2",0.648388298681423
"mod_2",0.821098480014624
"mod_2",0.857816153485904
"mod_2",0.840853005693613
"mod_2",0.850475556766432
"mod_2",0.841109294552683
"mod_2",0.960343578176645
"mod_2",0.867761008817971
"mod_2",0.764502892339226
"mod_2",1.02312238030209
"mod_2",0.7884180000541
"mod_2",0.84777167970251
"mod_2",0.8241327384421
"mod_2",0.829564512804343
"mod_2",0.714132828318458
"mod_2",0.859281327966788
"mod_2",0.802389118601005
"mod_2",0.84242829871915
"mod_2",0.758755935372869
"mod_2",0.810779615328179
"mod_2",0.764088010672789
"mod_2",0.799538047524315
"mod_2",0.809697340595703
"mod_2",0.775531545821644
"mod_2",0.867899817665813
"mod_2",0.851926952398709
"mod_2",0.766252035387788
"mod_2",0.772341229878676
"mod_2",0.810592997974264
"mod_2",0.807324519903148
"mod_2",0.717445528748503
"mod_2",0.802582460831184
"mod_2",0.894488617617856
"mod_2",0.841152645474894
"mod_2",0.818843153565995
"mod_2",0.795807382756465
"mod_2",0.772294886828477
"mod_2",0.795865826802153
"mod_2",0.766236420305038
"mod_2",0.761748569074935
"mod_2",0.80107243485041
"mod_2",0.684019556230661
"mod_2",0.808277580689809
"mod_2",0.910493236929971
"mod_2",0.761812766141293
"mod_2",0.82602480470068
"mod_2",0.75247871537423
"mod_2",0.809479172207984
"mod_2",0.918116522241798
"mod_2",0.817268999957785
"mod_2",0.907509654551328
"mod_2",0.817494740865863
"mod_2",0.74758186434612
"mod_2",0.798570167880281
"mod_2",0.855393518647411
"mod_2",0.892470295474643
"mod_2",0.774586866632578
"mod_2",0.869426821971722
"mod_2",0.915799792943444
"mod_2",0.765927154372575
"mod_2",0.87553229872817
"mod_2",0.81130148688057
"mod_2",0.810182439022608
"mod_2",0.854944724376078
"mod_2",0.978331850557746
"mod_2",0.886062695327851
"mod_2",0.762695501474841
"mod_2",0.879448525632252
"mod_2",0.934098766201402
"mod_2",0.857192597819197
"mod_2",0.86096877463039
"mod_2",0.873124844778451
"mod_2",0.931655301225472
"mod_2",0.825824899447655
"mod_2",0.839801505173567
"mod_2",0.751334124322805
"mod_2",0.795422007816381
"mod_2",0.853658010868607
"mod_2",0.577204791019607
"mod_2",0.809776227429365
"mod_2",0.855525087889569
"mod_2",0.755208027402331
"mod_2",0.786128342258293
"mod_2",0.771196843276727
"mod_2",0.766908814154134
"mod_2",0.744768388717221
"mod_2",0.848270607743076
"mod_2",0.707961351734205
"mod_2",0.806630408238363
"mod_2",0.766322155712925
"mod_2",0.876927575090939
"mod_2",0.855073507076262
"mod_2",0.902041168561405
"mod_2",0.778073027495444
"mod_2",0.858136416796478
"mod_2",0.826081439657045
"mod_2",0.759856251220873
"mod_2",0.796645344972845
"mod_2",0.815056990669345
"mod_2",0.898966035242766
"mod_2",0.803733175543544
"mod_2",0.871507118377831
"mod_2",0.847826091415709
"mod_2",0.831772893118806
"mod_2",0.788778913357403
"mod_2",0.854921753711062
"mod_2",0.872140246067841
"mod_2",0.80998335104779
"mod_2",0.928813597008628
"mod_2",0.868012417757971
"mod_2",0.71219025113743
"mod_2",0.84137299970858
"mod_2",0.834421773993693
"mod_2",0.853716597924533
"mod_2",0.834009546006562
"mod_2",0.804709643958168
"mod_2",0.76590471894526
"mod_2",0.902745602021439
"mod_2",0.726729007936834
"mod_2",0.817060384682199
"mod_2",0.761423061761146
"mod_2",0.758191169937218
"mod_2",0.746698168992264
"mod_2",0.897571190562131
"mod_2",0.763761998280028
"mod_2",0.726651527014817
"mod_2",0.85422210742571
"mod_2",0.714941312549374
"mod_2",0.809868766118343
"mod_2",0.801024806974641
"mod_2",0.785098014242762
"mod_2",0.895419822844626
"mod_2",0.704547374117574
"mod_2",0.873800644953817
"mod_2",0.802865155751076
"mod_2",0.932322783330004
"mod_2",0.782917764167574
"mod_2",0.810328435475625
"mod_2",0.786037374926689
"mod_2",0.821609245684425
"mod_2",0.846986598632676
"mod_2",0.811761905345702
"mod_2",0.771996947006393
"mod_2",0.727794258138288
"mod_2",0.895818480680195
"mod_2",0.769763175278979
"mod_2",0.788733005148706
"mod_2",0.816809384619548
"mod_2",0.734914745907136
"mod_2",0.903706226612177
"mod_2",0.89092104103783
"mod_2",0.834353061919296
"mod_2",0.806268025179672
"mod_2",0.702154734706371
"mod_2",0.77359937705853
"mod_2",0.72955759509106
"mod_2",0.890761686780859
"mod_2",0.865921532786079
"mod_2",0.704346430579564
"mod_2",0.816032950416014
"mod_2",0.831271809032656
"mod_2",0.830151924920477
"mod_2",0.881904762956256
"mod_2",0.817457138145132
"mod_2",0.83190197311366
"mod_2",0.837824320581509
"mod_2",0.942014490091792
"mod_2",0.777945057425796
"mod_2",0.762351876744132
"mod_2",0.748604592764285
"mod_2",0.796325509540881
"mod_2",0.894509115434689
"mod_2",0.859890256593128
"mod_2",0.859647770089231
"mod_2",0.712637101581805
"mod_2",0.718782602506163
"mod_2",0.733411330373526
"mod_2",0.750235759385977
"mod_2",0.791785647600565
"mod_2",0.814923667264351
"mod_2",0.896788344647129
"mod_2",0.889942894606555
"mod_2",0.786639193193554
"mod_2",0.741808378064563
"mod_2",0.813881359730704
"mod_2",0.723163565485191
"mod_2",0.784148792096843
"mod_2",0.744550848511665
"mod_2",0.81083762116546
"mod_2",0.764352895359341
"mod_2",0.726415779491372
"mod_2",0.786952008746227
"mod_2",0.76925160497776
"mod_2",0.780660755586825
"mod_2",0.83698535054326
"mod_2",0.861780078481517
"mod_2",0.871847568917196
"mod_2",0.853593851625341
"mod_2",0.880140818124545
"mod_2",0.836024396755006
"mod_2",0.81080565650977
"mod_2",0.83053593752992
"mod_2",0.834958694931986
"mod_2",0.745196029777017
"mod_2",0.708783172197014
"mod_2",0.908111996152553
"mod_2",0.835704261038102
"mod_2",0.807842627036376
"mod_2",0.777074925797959
"mod_2",0.780275253218536
"mod_2",0.866130970944882
"mod_2",0.801964764457315
"mod_2",0.814280245577856
"mod_2",0.675910568771829
"mod_2",0.860854216520303
"mod_2",0.832841013992541
"mod_2",0.815665693168275
"mod_2",0.814638081810549
"mod_2",0.769902985540051
"mod_2",0.863347942332714
"mod_2",0.728851196858343
"mod_2",0.711326924273147
"mod_2",0.843722921595853
"mod_2",0.890236925127123
"mod_2",0.849603960252348
"mod_2",0.807729261023876
"mod_2",0.828002535636481
"mod_2",0.813113349025705
"mod_2",0.794356726583259
"mod_2",0.873021341331714
"mod_2",0.879142119338979
"mod_2",0.797865525303466
"mod_2",0.907365525297249
"mod_2",0.783831882355384
"mod_2",0.861321613396034
"mod_2",0.997511095559099
"mod_2",0.765367050908937
"mod_2",0.732222311868361
"mod_2",0.801443052329744
"mod_2",0.828032873525521
"mod_2",0.761450183177896
"mod_2",0.77621987460598
"mod_2",0.723136645624834
"mod_2",0.836816032439742
"mod_2",0.832430672186543
"mod_2",0.877335131954215
"mod_2",0.78127151817113
"mod_2",0.953782828518212
"mod_2",0.812886582678612
"mod_2",0.837035708850868
"mod_2",0.832353187070866
"mod_2",0.844572239725457
"mod_2",0.725297272927498
"mod_2",0.787579861719644
"mod_2",0.79683250994019
"mod_2",0.823162835518852
"mod_2",0.754774909307928
"mod_2",0.883333927809562
"mod_2",0.812065141553155
"mod_2",0.850654326620683
"mod_2",0.808006970625259
"mod_2",0.864502111415908
"mod_2",0.772680535734383
"mod_2",0.805204589685945
"mod_2",0.897303838031118
"mod_2",0.77300814589468
"mod_2",0.769195812973391
"mod_2",0.743989918661732
"mod_2",0.808292393944769
"mod_2",0.701893972348727
"mod_2",0.744864954552102
"mod_2",0.867693258620653
"mod_2",0.853460957299398
"mod_2",0.894623558956256
"mod_2",0.820576582167844
"mod_2",0.928079924551902
"mod_2",0.818396183160658
"mod_2",0.912809748777868
"mod_2",0.770464139023896
"mod_2",0.707681492195886
"mod_2",0.775320896939403
"mod_2",0.831955414491617
"mod_2",0.722721068104313
"mod_2",0.79001672169275
"mod_2",0.759635132039392
"mod_2",0.648441089622099
"mod_2",0.816488920344252
"mod_2",0.867793353451977
