date,season,year,month,day_of_week,weekend,holiday,temp_actual,temp_feel,humidity,windspeed,weather_cat,riders_casual,riders_registered,riders_total
8/23/11,summer,2011,Aug,Tue,FALSE,no,79.2934754,86.54603,0.455417,9.833121,categ1,1281,4614,5895
8/24/11,summer,2011,Aug,Wed,FALSE,no,81.6919754,88.76228,0.605,16.958236,categ1,949,4181,5130
8/25/11,summer,2011,Aug,Thu,FALSE,no,82.4915246,90.12686,0.771667,14.125811,categ2,435,3107,3542
8/26/11,summer,2011,Aug,Fri,FALSE,no,83.66,91.37597,0.76125,5.6254875,categ1,768,3893,4661
8/27/11,summer,2011,Aug,Sat,TRUE,no,82.184,89.20004,0.85,25.166339,categ2,226,889,1115
8/28/11,summer,2011,Aug,Sun,TRUE,no,84.1809542,90.31631,0.561765,20.412153,categ1,1415,2919,4334
8/29/11,summer,2011,Aug,Mon,FALSE,no,78.9860246,86.71622,0.554583,10.708275,categ1,729,3905,4634
8/30/11,summer,2011,Aug,Tue,FALSE,no,79.1705246,85.52336,0.548333,8.375536,categ1,775,4429,5204
8/31/11,summer,2011,Aug,Wed,FALSE,no,80.4620246,87.00089,0.597917,5.5833311,categ1,688,4370,5058
9/1/11,summer,2011,Sep,Thu,FALSE,no,80.339,87.34289,0.639167,9.500332,categ1,783,4332,5115
9/2/11,summer,2011,Sep,Fri,FALSE,no,79.4779754,86.43272,0.727083,9.375243,categ2,875,3852,4727
9/3/11,summer,2011,Sep,Sat,TRUE,no,81.3845246,88.98917,0.716667,12.416775,categ1,1935,2549,4484
9/4/11,summer,2011,Sep,Sun,TRUE,no,84.3365246,91.88861,0.742083,13.833289,categ1,2521,2419,4940
9/5/11,summer,2011,Sep,Mon,FALSE,yes,81.6919754,88.30814,0.790417,14.250632,categ2,1236,2115,3351
9/6/11,summer,2011,Sep,Tue,FALSE,no,71.852,78.368,0.886957,23.044181,categ3,204,2506,2710
9/7/11,summer,2011,Sep,Wed,FALSE,no,76.2185246,80.98061,0.917083,6.5003936,categ3,118,1878,1996
9/8/11,summer,2011,Sep,Thu,FALSE,no,78.7827794,81.98249,0.939565,12.914116,categ3,153,1689,1842
9/9/11,summer,2011,Sep,Fri,FALSE,no,79.97,84.10514,0.897917,8.333393,categ2,417,3127,3544
9/10/11,summer,2011,Sep,Sat,TRUE,no,80.708,86.71658,0.75375,10.291736,categ1,1750,3595,5345
9/11/11,summer,2011,Sep,Sun,TRUE,no,80.2159754,86.83061,0.71375,7.708618,categ1,1633,3413,5046
9/12/11,summer,2011,Sep,Mon,FALSE,no,79.5528824,86.1917,0.692174,5.957171,categ1,690,4023,4713
9/13/11,summer,2011,Sep,Tue,FALSE,no,80.0314754,86.31986,0.7125,9.500868,categ1,701,4062,4763
9/14/11,summer,2011,Sep,Wed,FALSE,no,81.6919754,88.421,0.697083,11.2091,categ1,647,4138,4785
9/15/11,summer,2011,Sep,Thu,FALSE,no,74.6195,81.83039,0.709167,18.166782,categ2,428,3231,3659
9/16/11,summer,2011,Sep,Fri,FALSE,no,66.6245246,73.53275,0.590417,11.000261,categ2,742,4018,4760
9/17/11,summer,2011,Sep,Sat,TRUE,no,68.2850246,75.06608,0.718333,12.708225,categ2,1434,3077,4511
9/18/11,summer,2011,Sep,Sun,TRUE,no,69.4535,76.14833,0.695,11.958361,categ1,1353,2921,4274
9/19/11,summer,2011,Sep,Mon,FALSE,no,72.5285246,79.67075,0.69,10.166714,categ2,691,3848,4539
9/20/11,summer,2011,Sep,Tue,FALSE,no,73.4510246,79.89953,0.88125,9.041918,categ2,438,3203,3641
9/21/11,summer,2011,Sep,Wed,FALSE,no,75.911,81.54797,0.9,6.4590814,categ2,539,3813,4352
9/22/11,summer,2011,Sep,Thu,FALSE,no,78.3709754,81.94667,0.902083,8.584375,categ2,555,4240,4795
9/23/11,fall,2011,Sep,Fri,FALSE,no,76.9565246,78.99125,0.9725,5.2505689,categ2,258,2137,2395
9/24/11,fall,2011,Sep,Sat,TRUE,no,76.7720246,82.79708,0.8625,5.2516811,categ2,1776,3647,5423
9/25/11,fall,2011,Sep,Sun,TRUE,no,78.8015246,83.53733,0.845,3.3754064,categ2,1544,3466,5010
9/26/11,fall,2011,Sep,Mon,FALSE,no,79.9085246,85.01378,0.848333,7.4169,categ2,684,3946,4630
9/27/11,fall,2011,Sep,Tue,FALSE,no,78.9860246,83.70725,0.885417,7.917457,categ2,477,3643,4120
9/28/11,fall,2011,Sep,Wed,FALSE,no,78.863,83.76422,0.84875,9.958143,categ2,480,3427,3907
9/29/11,fall,2011,Sep,Thu,FALSE,no,77.5100246,83.70608,0.699167,11.583161,categ1,653,4186,4839
9/30/11,fall,2011,Sep,Fri,FALSE,no,73.6355246,81.03461,0.6475,13.833825,categ1,830,4372,5202
10/1/11,fall,2011,Oct,Sat,TRUE,no,62.258,69.15767,0.75375,19.583832,categ2,480,1949,2429
10/2/11,fall,2011,Oct,Sun,TRUE,no,58.3220246,63.07853,0.791667,14.874871,categ2,616,2302,2918
10/3/11,fall,2011,Oct,Mon,FALSE,no,60.3515246,67.28414,0.760833,5.5841686,categ2,330,3240,3570
10/4/11,fall,2011,Oct,Tue,FALSE,no,67.7315246,74.55722,0.71,13.792218,categ1,486,3970,4456
10/5/11,fall,2011,Oct,Wed,FALSE,no,71.7289754,79.44242,0.647917,11.87575,categ1,559,4267,4826
10/6/11,fall,2011,Oct,Thu,FALSE,no,68.4695246,75.23825,0.620833,9.041918,categ1,639,4126,4765
10/7/11,fall,2011,Oct,Fri,FALSE,no,69.6994754,77.39636,0.684167,1.5002439,categ1,949,4036,4985
10/8/11,fall,2011,Oct,Sat,TRUE,no,70.4990246,78.19178,0.70125,3.0420814,categ1,2235,3174,5409
10/9/11,fall,2011,Oct,Sun,TRUE,no,71.9134754,79.15847,0.7275,4.25115,categ1,2397,3114,5511
10/10/11,fall,2011,Oct,Mon,FALSE,yes,74.1274754,80.86325,0.73375,2.8343814,categ1,1514,3603,5117
10/11/11,fall,2011,Oct,Tue,FALSE,no,73.8200246,81.14864,0.80875,9.583814,categ2,667,3896,4563
10/12/11,fall,2011,Oct,Wed,FALSE,no,72.0979754,78.59453,0.90625,16.62605,categ3,217,2199,2416
10/13/11,fall,2011,Oct,Thu,FALSE,no,75.4805246,81.66236,0.896667,9.499729,categ2,290,2623,2913
10/14/11,fall,2011,Oct,Fri,FALSE,no,72.6514754,79.67075,0.71625,15.000161,categ2,529,3115,3644
10/15/11,fall,2011,Oct,Sat,TRUE,no,69.3920246,76.88525,0.483333,17.291561,categ1,1899,3318,5217
10/16/11,fall,2011,Oct,Sun,TRUE,no,69.7610246,77.28386,0.486667,18.875039,categ1,1748,3293,5041
10/17/11,fall,2011,Oct,Mon,FALSE,no,71.4215246,77.96525,0.579583,11.750393,categ1,713,3857,4570
10/18/11,fall,2011,Oct,Tue,FALSE,no,71.2985,79.04489,0.701667,7.375829,categ2,637,4111,4748
10/19/11,fall,2011,Oct,Wed,FALSE,no,71.9803382,78.24632,0.895217,16.303713,categ3,254,2170,2424
10/20/11,fall,2011,Oct,Thu,FALSE,no,67.1164754,73.98725,0.63625,28.292425,categ1,471,3724,4195
10/21/11,fall,2011,Oct,Fri,FALSE,no,63.5495,70.12364,0.574167,14.833532,categ1,676,3628,4304
10/22/11,fall,2011,Oct,Sat,TRUE,no,63.1805,70.29428,0.629167,6.2086689,categ1,1499,2809,4308
10/23/11,fall,2011,Oct,Sun,TRUE,no,63.1190246,70.00997,0.74125,6.6673375,categ1,1619,2762,4381
10/24/11,fall,2011,Oct,Mon,FALSE,no,66.1939754,73.13603,0.772083,7.959064,categ1,699,3488,4187
10/25/11,fall,2011,Oct,Tue,FALSE,no,66.8090246,73.70375,0.622917,11.166086,categ1,695,3992,4687
10/26/11,fall,2011,Oct,Wed,FALSE,no,67.7315246,74.55614,0.720417,9.959014,categ2,404,3490,3894
10/27/11,fall,2011,Oct,Thu,FALSE,no,66.686,73.13414,0.812917,13.250121,categ2,240,2419,2659
10/28/11,fall,2011,Oct,Fri,FALSE,no,56.4154754,60.69308,0.585833,15.375093,categ2,456,3291,3747
10/29/11,fall,2011,Oct,Sat,TRUE,no,50.7575246,52.51217,0.8825,23.541857,categ3,57,570,627
10/30/11,fall,2011,Oct,Sun,TRUE,no,55.5545246,60.91961,0.62375,11.833339,categ1,885,2446,3331
10/31/11,fall,2011,Oct,Mon,FALSE,no,57.092,64.04567,0.703333,7.12545,categ1,362,3307,3669
11/1/11,fall,2011,Nov,Tue,FALSE,no,61.5814754,67.73792,0.68375,9.083257,categ1,410,3658,4068
11/2/11,fall,2011,Nov,Wed,FALSE,no,59.8595,67.11197,0.71875,5.5001439,categ1,370,3816,4186
11/3/11,fall,2011,Nov,Thu,FALSE,no,62.1349754,68.53289,0.702083,9.166739,categ1,318,3656,3974
11/4/11,fall,2011,Nov,Fri,FALSE,no,61.7659754,68.30528,0.6225,18.209193,categ2,470,3576,4046
11/5/11,fall,2011,Nov,Sat,TRUE,no,56.1080246,61.14686,0.519167,12.667154,categ1,1156,2770,3926
11/6/11,fall,2011,Nov,Sun,TRUE,no,57.7069754,64.61222,0.734583,6.1676314,categ1,952,2697,3649
11/7/11,fall,2011,Nov,Mon,FALSE,no,61.151,68.07839,0.75875,3.834075,categ1,373,3662,4035
11/8/11,fall,2011,Nov,Tue,FALSE,no,62.1349754,69.10214,0.721667,4.6255125,categ1,376,3829,4205
11/9/11,fall,2011,Nov,Wed,FALSE,no,61.52,68.81711,0.758333,4.1671186,categ1,305,3804,4109
11/10/11,fall,2011,Nov,Thu,FALSE,no,60.044,65.63489,0.813333,12.667489,categ2,190,2743,2933
11/11/11,fall,2011,Nov,Fri,FALSE,yes,55.9235246,59.61353,0.44625,21.083225,categ1,440,2928,3368
11/12/11,fall,2011,Nov,Sat,TRUE,no,58.3220246,64.21478,0.552917,14.208154,categ1,1275,2792,4067
11/13/11,fall,2011,Nov,Sun,TRUE,no,64.5334754,70.7495,0.458333,18.875307,categ1,1004,2713,3717
11/14/11,fall,2011,Nov,Mon,FALSE,no,71.114,79.21508,0.587083,20.541932,categ1,595,3891,4486
11/15/11,fall,2011,Nov,Tue,FALSE,no,71.114,77.68211,0.68875,13.375411,categ2,449,3746,4195
11/16/11,fall,2011,Nov,Wed,FALSE,no,65.7020246,72.67892,0.93,9.167543,categ3,145,1672,1817
11/17/11,fall,2011,Nov,Thu,FALSE,no,57.2150246,61.08989,0.575833,20.459254,categ2,139,2914,3053
11/18/11,fall,2011,Nov,Fri,FALSE,no,52.2335246,56.54489,0.41,11.291711,categ1,245,3147,3392
11/19/11,fall,2011,Nov,Sat,TRUE,no,56.2925246,61.20347,0.502083,15.041232,categ1,943,2720,3663
11/20/11,fall,2011,Nov,Sun,TRUE,no,66.1939754,73.13522,0.684583,12.45865,categ2,787,2733,3520
11/21/11,fall,2011,Nov,Mon,FALSE,no,65.0255,72.05558,0.91,9.249618,categ3,220,2545,2765
11/22/11,fall,2011,Nov,Tue,FALSE,no,62.7500246,69.95264,0.9625,7.959064,categ3,69,1538,1607
11/23/11,fall,2011,Nov,Wed,FALSE,no,64.5334754,70.74833,0.757917,22.500275,categ2,112,2454,2566
11/24/11,fall,2011,Nov,Thu,FALSE,yes,59.5519754,65.52239,0.549167,11.209368,categ1,560,935,1495
11/25/11,fall,2011,Nov,Fri,FALSE,no,59.675,66.26039,0.64375,6.6260186,categ1,1095,1697,2792
11/26/11,fall,2011,Nov,Sat,TRUE,no,59.7364754,66.65783,0.681667,4.5841936,categ1,1249,1819,3068
11/27/11,fall,2011,Nov,Sun,TRUE,no,65.8865246,73.022,0.698333,13.999918,categ1,810,2261,3071
11/28/11,fall,2011,Nov,Mon,FALSE,no,69.1566764,76.11098,0.743043,9.522174,categ1,253,3614,3867
11/29/11,fall,2011,Nov,Tue,FALSE,no,65.8249754,72.62375,0.830833,17.292164,categ2,96,2818,2914
11/30/11,fall,2011,Nov,Wed,FALSE,no,55.985,60.00989,0.613333,18.167586,categ1,188,3425,3613
12/1/11,fall,2011,Dec,Thu,FALSE,no,55.0625,59.49986,0.524583,14.750586,categ1,182,3545,3727
12/2/11,fall,2011,Dec,Fri,FALSE,no,55.1855246,61.82897,0.625833,6.750518,categ1,268,3672,3940
12/3/11,fall,2011,Dec,Sat,TRUE,no,54.0785246,59.95436,0.612917,6.4174811,categ1,706,2908,3614
12/4/11,fall,2011,Dec,Sun,TRUE,no,56.4154754,63.419,0.775833,5.6252061,categ1,634,2851,3485
12/5/11,fall,2011,Dec,Mon,FALSE,no,60.4744754,67.45325,0.827083,4.1679561,categ2,233,3578,3811
12/6/11,fall,2011,Dec,Tue,FALSE,no,66.1325,73.076,0.949583,15.583061,categ3,126,2468,2594
12/7/11,fall,2011,Dec,Wed,FALSE,no,62.258,68.02214,0.970417,17.833725,categ3,50,655,705
12/8/11,fall,2011,Dec,Thu,FALSE,no,51.6184754,55.12442,0.58,16.083886,categ1,150,3172,3322
12/9/11,fall,2011,Dec,Fri,FALSE,no,53.4634754,60.57878,0.695833,5.5420189,categ1,261,3359,3620
12/10/11,fall,2011,Dec,Sat,TRUE,no,52.295,55.97708,0.5075,15.625807,categ1,502,2688,3190
12/11/11,fall,2011,Dec,Sun,TRUE,no,48.2974754,54.78386,0.49,4.4582939,categ1,377,2366,2743
12/12/11,fall,2011,Dec,Mon,FALSE,no,49.5889754,56.31764,0.670833,4.25115,categ1,143,3167,3310
12/13/11,fall,2011,Dec,Tue,FALSE,no,52.8485,59.10242,0.59,9.41685,categ1,155,3368,3523
12/14/11,fall,2011,Dec,Wed,FALSE,no,55.4315,62.45258,0.66375,4.0842061,categ2,178,3562,3740
12/15/11,fall,2011,Dec,Thu,FALSE,no,63.1805,69.10133,0.634167,17.958814,categ2,181,3528,3709
12/16/11,fall,2011,Dec,Fri,FALSE,no,59.675,64.38425,0.500417,17.458525,categ2,178,3399,3577
12/17/11,fall,2011,Dec,Sat,TRUE,no,51.0649754,54.44339,0.560833,16.292189,categ2,275,2464,2739
12/18/11,fall,2011,Dec,Sun,TRUE,no,49.5889754,54.10211,0.58625,11.375193,categ1,220,2211,2431
12/19/11,fall,2011,Dec,Mon,FALSE,no,52.4180246,57.28397,0.6375,11.584032,categ1,260,3143,3403
12/20/11,fall,2011,Dec,Tue,FALSE,no,60.4744754,67.68086,0.595417,4.1252436,categ2,216,3534,3750
12/21/11,winter,2011,Dec,Wed,FALSE,no,63.6109754,70.52153,0.858333,14.8338,categ2,107,2553,2660
12/22/11,winter,2011,Dec,Thu,FALSE,no,63.2419754,70.35089,0.7575,3.167425,categ2,227,2841,3068
12/23/11,winter,2011,Dec,Fri,FALSE,no,59.5519754,65.97617,0.68625,18.374482,categ1,163,2046,2209
12/24/11,winter,2011,Dec,Sat,TRUE,no,54.3245,58.93178,0.5425,12.750368,categ1,155,856,1011
12/25/11,winter,2011,Dec,Sun,TRUE,no,52.2789854,57.19649,0.681304,10.391097,categ1,303,451,754
12/26/11,winter,2011,Dec,Mon,FALSE,yes,55.7443382,60.39815,0.506957,16.044155,categ1,430,887,1317
12/27/11,winter,2011,Dec,Tue,FALSE,no,55.985,61.48697,0.7625,12.62615,categ2,103,1059,1162
12/28/11,winter,2011,Dec,Wed,FALSE,no,54.075794,57.19766,0.503913,19.695387,categ1,255,2047,2302
12/29/11,winter,2011,Dec,Thu,FALSE,no,50.3269754,55.75028,0.574167,8.000604,categ1,254,2169,2423
12/30/11,winter,2011,Dec,Fri,FALSE,no,55.0010246,60.69308,0.636667,9.000579,categ1,491,2508,2999
12/31/11,winter,2011,Dec,Sat,TRUE,no,62.258,69.27089,0.615833,14.750318,categ1,665,1820,2485
1/1/12,winter,2012,Jan,Sun,TRUE,no,59.306,65.80589,0.6925,12.875189,categ1,686,1608,2294
1/2/12,winter,2012,Jan,Mon,FALSE,yes,52.1505734,54.70736,0.381304,22.087555,categ1,244,1707,1951
1/3/12,winter,2012,Jan,Tue,FALSE,no,43.07,43.36475,0.44125,24.499957,categ1,89,2147,2236
1/4/12,winter,2012,Jan,Wed,FALSE,no,39.9335,42.74033,0.414583,12.3749,categ2,95,2273,2368
1/5/12,winter,2012,Jan,Thu,FALSE,no,51.6184754,57.05708,0.524167,8.709129,categ1,140,3132,3272
1/6/12,winter,2012,Jan,Fri,FALSE,no,56.6615246,62.62403,0.542083,11.249836,categ1,307,3791,4098
1/7/12,winter,2012,Jan,Sat,TRUE,no,61.0279754,67.17011,0.531667,11.708786,categ1,1070,3451,4521
1/8/12,winter,2012,Jan,Sun,TRUE,no,56.9075,62.62322,0.465,12.833314,categ1,599,2826,3425
1/9/12,winter,2012,Jan,Mon,FALSE,no,48.5435246,54.27311,0.701667,6.6263,categ2,106,2270,2376
1/10/12,winter,2012,Jan,Tue,FALSE,no,54.7817648,60.69434,0.646522,12.565984,categ1,173,3425,3598
1/11/12,winter,2012,Jan,Wed,FALSE,no,52.2335246,57.45389,0.8475,8.791807,categ2,92,2085,2177
1/12/12,winter,2012,Jan,Thu,FALSE,no,60.2285,66.37442,0.802917,12.124789,categ2,269,3828,4097
1/13/12,winter,2012,Jan,Fri,FALSE,no,52.2335246,54.44258,0.5075,25.333236,categ1,174,3040,3214
1/14/12,winter,2012,Jan,Sat,TRUE,no,45.284,48.47783,0.4575,12.541261,categ1,333,2160,2493
1/15/12,winter,2012,Jan,Sun,TRUE,no,44.3000246,46.54625,0.419167,16.834286,categ1,284,2027,2311
1/16/12,winter,2012,Jan,Mon,FALSE,yes,46.022,49.15967,0.5225,15.500986,categ1,217,2081,2298
1/17/12,winter,2012,Jan,Tue,FALSE,no,59.5305734,64.78502,0.716087,23.39171,categ2,127,2808,2935
1/18/12,winter,2012,Jan,Wed,FALSE,no,54.3859754,56.77286,0.443333,27.833743,categ1,109,3267,3376
1/19/12,winter,2012,Jan,Thu,FALSE,no,46.022,49.10342,0.4975,14.750586,categ1,130,3162,3292
1/20/12,winter,2012,Jan,Fri,FALSE,no,48.0515,51.88622,0.45,13.58425,categ2,115,3048,3163
1/21/12,winter,2012,Jan,Sat,TRUE,no,44.7919754,47.73875,0.83125,14.917014,categ2,67,1234,1301
1/22/12,winter,2012,Jan,Sun,TRUE,no,43.9925,46.6025,0.79625,13.375746,categ2,196,1781,1977
1/23/12,winter,2012,Jan,Mon,FALSE,no,48.1129754,53.87522,0.91125,7.417436,categ2,145,2287,2432
1/24/12,winter,2012,Jan,Tue,FALSE,no,57.2765,63.41972,0.835833,8.292389,categ1,439,3900,4339
1/25/12,winter,2012,Jan,Wed,FALSE,no,53.7095246,58.53389,0.64375,10.791757,categ1,467,3803,4270
1/26/12,winter,2012,Jan,Thu,FALSE,no,57.2150246,64.0445,0.769583,4.9175186,categ2,244,3831,4075
1/27/12,winter,2012,Jan,Fri,FALSE,no,63.365,69.38447,0.74125,22.958689,categ2,269,3187,3456
1/28/12,winter,2012,Jan,Sat,TRUE,no,55.3084754,61.37411,0.543333,14.125543,categ1,775,3248,4023
1/29/12,winter,2012,Jan,Sun,TRUE,no,52.8485,56.54489,0.31125,16.08335,categ1,558,2685,3243
1/30/12,winter,2012,Jan,Mon,FALSE,no,51.8645246,55.63625,0.400833,14.458064,categ1,126,3498,3624
1/31/12,winter,2012,Jan,Tue,FALSE,no,60.782,66.31853,0.416667,17.541739,categ1,324,4185,4509
2/1/12,winter,2012,Feb,Wed,FALSE,no,66.6245246,73.98842,0.507917,12.667489,categ1,304,4275,4579
2/2/12,winter,2012,Feb,Thu,FALSE,no,61.4585246,67.90739,0.672917,12.541529,categ2,190,3571,3761
2/3/12,winter,2012,Feb,Fri,FALSE,no,55.1239754,59.84114,0.526667,11.959232,categ1,310,3841,4151
2/4/12,winter,2012,Feb,Sat,TRUE,no,51.4955246,56.54525,0.779583,8.167032,categ2,384,2448,2832
2/5/12,winter,2012,Feb,Sun,TRUE,no,51.6184754,55.80689,0.687917,11.791732,categ2,318,2629,2947
2/6/12,winter,2012,Feb,Mon,FALSE,no,52.8565442,58.67834,0.622174,10.3046,categ1,206,3578,3784
2/7/12,winter,2012,Feb,Tue,FALSE,no,58.1375246,64.49936,0.49625,9.874393,categ1,199,4176,4375
2/8/12,winter,2012,Feb,Wed,FALSE,no,50.9420246,55.97789,0.722917,8.959307,categ2,109,2693,2802
2/9/12,winter,2012,Feb,Thu,FALSE,no,51.557,55.57892,0.562083,13.000479,categ1,163,3667,3830
2/10/12,winter,2012,Feb,Fri,FALSE,no,52.7254754,58.42022,0.54,7.834243,categ2,227,3604,3831
2/11/12,winter,2012,Feb,Sat,TRUE,no,48.5435246,50.97803,0.73125,19.416332,categ3,192,1977,2169
2/12/12,winter,2012,Feb,Sun,TRUE,no,41.4095,41.14922,0.464583,27.417204,categ1,73,1456,1529
2/13/12,winter,2012,Feb,Mon,FALSE,no,48.4205,52.51217,0.41125,11.207961,categ1,94,3328,3422
2/14/12,winter,2012,Feb,Tue,FALSE,no,55.5545246,62.05514,0.50875,9.458993,categ2,135,3787,3922
2/15/12,winter,2012,Feb,Wed,FALSE,no,57.7069754,63.64661,0.53125,12.1672,categ1,141,4028,4169
2/16/12,winter,2012,Feb,Thu,FALSE,no,55.3700246,61.71458,0.752917,6.125475,categ2,74,2931,3005
2/17/12,winter,2012,Feb,Fri,FALSE,no,57.3379754,63.64661,0.634583,13.791682,categ1,349,3805,4154
2/18/12,winter,2012,Feb,Sat,TRUE,no,57.5840246,63.98825,0.534583,12.792243,categ1,1435,2883,4318
2/19/12,winter,2012,Feb,Sun,TRUE,no,52.664,55.92092,0.515833,16.958504,categ2,618,2071,2689
2/20/12,winter,2012,Feb,Mon,FALSE,yes,52.664,56.60519,0.507826,15.348561,categ1,502,2627,3129
2/21/12,winter,2012,Feb,Tue,FALSE,no,53.2415588,58.56017,0.594348,13.783039,categ1,163,3614,3777
2/22/12,winter,2012,Feb,Wed,FALSE,no,61.2124754,67.34003,0.567917,15.709557,categ1,394,4379,4773
2/23/12,winter,2012,Feb,Thu,FALSE,no,65.5175246,72.00014,0.554583,12.791171,categ1,516,4546,5062
2/24/12,winter,2012,Feb,Fri,FALSE,no,62.0735,68.98739,0.7375,15.916989,categ2,246,3241,3487
2/25/12,winter,2012,Feb,Sat,TRUE,no,53.4634754,55.01075,0.395833,28.250014,categ1,317,2415,2732
2/26/12,winter,2012,Feb,Sun,TRUE,no,52.6025246,56.14772,0.41,13.750343,categ1,515,2874,3389
2/27/12,winter,2012,Feb,Mon,FALSE,no,59.0600246,64.21586,0.490833,17.958211,categ1,253,4069,4322
2/28/12,winter,2012,Feb,Tue,FALSE,no,58.5065246,63.81725,0.395833,12.958939,categ1,229,4134,4363
2/29/12,winter,2012,Feb,Wed,FALSE,no,57.4128824,63.3623,0.804783,12.000839,categ2,65,1769,1834
3/1/12,winter,2012,Mar,Thu,FALSE,no,67.8544754,74.78339,0.615417,15.208129,categ1,325,4665,4990
3/2/12,winter,2012,Mar,Fri,FALSE,no,58.0759754,64.38578,0.657083,9.708568,categ2,246,2948,3194
3/3/12,winter,2012,Mar,Sat,TRUE,no,62.5655246,69.21428,0.62125,10.792293,categ2,956,3110,4066
3/4/12,winter,2012,Mar,Sun,TRUE,no,56.0464754,59.27189,0.403333,22.416257,categ1,710,2713,3423
3/5/12,winter,2012,Mar,Mon,FALSE,no,49.9579754,53.70539,0.50625,15.333486,categ1,203,3130,3333
3/6/12,winter,2012,Mar,Tue,FALSE,no,51.0649754,54.95378,0.456667,13.458625,categ1,221,3735,3956
3/7/12,winter,2012,Mar,Wed,FALSE,no,61.8275246,66.659,0.513333,23.167193,categ1,432,4484,4916
3/8/12,winter,2012,Mar,Thu,FALSE,no,70.9295,79.21436,0.5675,29.584721,categ1,486,4896,5382
3/9/12,winter,2012,Mar,Fri,FALSE,no,62.3194754,67.73747,0.407083,27.7916,categ2,447,4122,4569
3/10/12,winter,2012,Mar,Sat,TRUE,no,53.2175,56.99903,0.350417,15.12525,categ1,968,3150,4118
3/11/12,winter,2012,Mar,Sun,TRUE,no,58.6963382,64.3703,0.476957,14.913329,categ1,1658,3253,4911
3/12/12,winter,2012,Mar,Mon,FALSE,no,66.4400246,73.36328,0.489167,13.916771,categ1,838,4460,5298
3/13/12,winter,2012,Mar,Tue,FALSE,no,73.697,80.86361,0.6175,15.87565,categ1,762,5085,5847
3/14/12,winter,2012,Mar,Wed,FALSE,no,74.2505,81.37553,0.507083,7.709154,categ1,997,5315,6312
3/15/12,winter,2012,Mar,Thu,FALSE,no,73.1435,79.95425,0.579583,10.042161,categ1,1005,5187,6192
3/16/12,winter,2012,Mar,Fri,FALSE,no,64.1644754,71.26061,0.842083,7.583864,categ2,548,3830,4378
3/17/12,winter,2012,Mar,Sat,TRUE,no,69.9455246,77.45414,0.755833,7.417168,categ2,3155,4681,7836
3/18/12,winter,2012,Mar,Sun,TRUE,no,66.8705,73.76,0.81,8.501161,categ2,2207,3685,5892
3/19/12,winter,2012,Mar,Mon,FALSE,no,72.221,79.95389,0.72875,10.875239,categ1,982,5171,6153
3/20/12,winter,2012,Mar,Tue,FALSE,no,73.3894754,80.46797,0.807917,8.125157,categ1,1051,5042,6093
3/21/12,spring,2012,Mar,Wed,FALSE,no,71.2370246,78.19322,0.82125,6.0004061,categ2,1122,5108,6230
3/22/12,spring,2012,Mar,Thu,FALSE,no,72.8975246,79.84103,0.83125,7.876654,categ1,1334,5537,6871
3/23/12,spring,2012,Mar,Fri,FALSE,no,76.4030246,83.30603,0.694167,7.7921,categ2,2469,5893,8362
3/24/12,spring,2012,Mar,Sat,TRUE,no,69.0845,75.80597,0.885417,12.916461,categ2,1033,2339,3372
3/25/12,spring,2012,Mar,Sun,TRUE,no,64.2875,71.37392,0.880833,14.791925,categ2,1532,3464,4996
3/26/12,spring,2012,Mar,Mon,FALSE,no,64.9024754,71.4875,0.477917,25.917007,categ1,795,4763,5558
3/27/12,spring,2012,Mar,Tue,FALSE,no,55.8619754,60.40886,0.29,12.541864,categ1,531,4571,5102
3/28/12,spring,2012,Mar,Wed,FALSE,no,67.7315246,74.3855,0.48125,19.541957,categ1,674,5024,5698
3/29/12,spring,2012,Mar,Thu,FALSE,no,68.4695246,75.40736,0.439167,21.41655,categ1,834,5299,6133
3/30/12,spring,2012,Mar,Fri,FALSE,no,59.306,65.80589,0.580833,9.250489,categ2,796,4663,5459
3/31/12,spring,2012,Mar,Sat,TRUE,no,63.3035246,69.95372,0.738333,16.791339,categ2,2301,3934,6235
4/1/12,spring,2012,Apr,Sun,TRUE,no,63.4264754,69.55583,0.67625,11.541889,categ2,2347,3694,6041
4/2/12,spring,2012,Apr,Mon,FALSE,no,64.0227794,70.47617,0.504348,20.913313,categ1,1208,4728,5936
4/3/12,spring,2012,Apr,Tue,FALSE,no,66.4400246,73.53347,0.396667,6.708911,categ1,1348,5424,6772
4/4/12,spring,2012,Apr,Wed,FALSE,no,71.9750246,80.0105,0.469583,12.125325,categ1,1058,5378,6436
4/5/12,spring,2012,Apr,Thu,FALSE,no,64.103,70.80467,0.374167,14.708443,categ1,1192,5265,6457
4/6/12,spring,2012,Apr,Fri,FALSE,no,61.7659754,67.16903,0.377083,20.125996,categ1,1807,4653,6460
4/7/12,spring,2012,Apr,Sat,TRUE,no,64.2875,70.35161,0.254167,18.416357,categ1,3252,3605,6857
4/8/12,spring,2012,Apr,Sun,TRUE,no,68.9,76.31825,0.275833,15.583932,categ1,2230,2939,5169
4/9/12,spring,2012,Apr,Mon,FALSE,no,68.1005246,74.89742,0.3175,23.999132,categ1,905,4680,5585
4/10/12,spring,2012,Apr,Tue,FALSE,no,64.9640246,71.26097,0.435,16.708125,categ1,819,5099,5918
4/11/12,spring,2012,Apr,Wed,FALSE,no,57.7337648,62.35466,0.469565,19.783358,categ1,482,4380,4862
