"url","authors","type","title_words","text_words","title_char","text_char","title_caps","text_caps","title_caps_percent","text_caps_percent","title_excl","text_excl","title_excl_percent","text_excl_percent","title_has_excl","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","text_syllables","text_syllables_per_word"
"http://cnn.it/2djV0ml","Dan Merica","real",11,179,66,1113,0,1,0,0.558659217877095,0,0,0,0,FALSE,0,1.58,0,0.53,0,1.05,0.53,1.58,3.16,2.63,299,1.67039106145251
"http://www.chicksontheright.com/changing-your-babys-diaper-is-now-a-sex-crime-in-arizona/?utm_source=RWN&utm_medium=RWN&utm_campaign=RWN","Mockarena Cotr","fake",11,417,57,2660,0,3,0,0.719424460431655,0,0,0,0,FALSE,3.27,2.1,2.1,3.04,1.4,1.87,0.7,3.97,5.84,5.84,763,1.82973621103118
"http://abcn.ws/2d56mMD","More Veronica,Ryan Struyk,More Ryan,Meghan Keneally,More Shushannah,Abc News,More Meghan,Veronica Stracqualursi","real",12,1663,77,10001,0,8,0,0.481058328322309,0,0,0,0,FALSE,0.96,1.43,0.48,0.84,0.78,0.36,0.54,2.45,1.49,3.52,2683,1.61334936861094
"http://www.ifyouonlynews.com/politics/debate-commission-stuns-journalists-by-siding-with-trump-fact-checking-is-out-of-bounds-video/","Latest Posts,Jameson Parker","real",15,670,96,4273,2,5,13.3333333333333,0.746268656716418,0,0,0,0,FALSE,1.31,1.31,0.88,0.73,1.17,0.44,0.73,3.8,3.07,4.67,1163,1.73582089552239
"http://occupydemocrats.com/2016/09/27/breaking-putins-troll-army-caught-rigging-twitter-pretend-trump-won/","Colin Taylor,Grant Stern,Brett Bose,Natalie Dickinson","fake",10,362,62,2277,0,7,0,1.93370165745856,0,2,0,0.0878348704435661,FALSE,2.15,1.34,0.81,2.96,1.34,0.81,1.34,2.96,4.84,4.3,614,1.69613259668508
"http://politi.co/2cRiK2U","Nick Gass,Jack Shafer","real",8,432,54,2407,0,0,0,0,0,0,0,0,FALSE,0.45,1.36,0.23,0.68,1.14,1.36,1.14,1.59,1.36,3.18,639,1.47916666666667
"http://rightwingnews.com/top-news/exposed-soros-funding-fake-veterans-pac-to-take-trump-down/","Tiffiny Ruegner","fake",10,592,60,3674,2,20,20,3.37837837837838,0,1,0,0.0272182906913446,FALSE,0.83,1.16,0.5,1,1.16,0.83,1.16,1.99,1.83,4.98,1019,1.72128378378378
"http://cnn.it/2d6LAP3","Jeremy Diamond","real",10,219,63,1436,0,4,0,1.82648401826484,0,0,0,0,FALSE,3.49,0.44,1.75,3.06,0.44,1.31,1.75,2.18,4.8,3.49,400,1.82648401826484
"http://cnn.it/2deTou2","Laura Koran","real",8,1090,45,6849,0,20,0,1.8348623853211,0,0,0,0,FALSE,0.82,1.46,0.64,1.55,1,1.28,0.46,2.91,2.64,5.1,1930,1.77064220183486
"http://politi.co/2doygoM","Jack Shafer,Louis Nelson","real",11,536,68,3149,0,3,0,0.559701492537313,0,0,0,0,FALSE,1.83,1.65,0.73,1.83,0.91,1.65,0.73,1.83,2.56,4.02,859,1.60261194029851
"https://goo.gl/aRYFof","Crispin White","fake",17,443,89,2587,3,3,17.6470588235294,0.677200902934537,0,0,0,0,FALSE,2.17,3.04,1.52,2.83,1.52,2.39,1.3,4.35,4.13,5.87,760,1.71557562076749
"http://occupydemocrats.com/2016/09/23/breaking-new-jersey-moves-impeach-chris-christie-bridgegate/","Grant Stern,Brett Bose,Natalie Dickinson","fake",9,522,60,3346,0,8,0,1.53256704980843,0,1,0,0.0298864315600717,FALSE,1.51,2.45,1.32,2.45,1.13,1.32,1.13,3.58,3.58,3.95,952,1.82375478927203
"http://freedomdaily.com/outraged-parents-file-lawsuit-public-school-forced-my-child-to-convert-to-islam/",NA,"real",6,449,33,2928,0,1,0,0.22271714922049,0,0,0,0,FALSE,1.98,1.76,1.1,2.86,1.76,2.2,0.66,5.27,4.18,6.37,810,1.80400890868597
"http://eaglerising.com/36936/hillary-wants-to-know-why-arent-i-50-points-ahead/","Philip Hodges,View All Posts","real",9,331,46,1970,0,1,0,0.302114803625378,0,0,0,0,FALSE,0.88,2.35,0.29,0,1.76,0.88,1.47,3.24,1.47,6.76,541,1.63444108761329
"https://www.washingtonpost.com/news/worldviews/wp/2016/09/19/france-bans-plastic-plates-and-cutlery/",NA,"real",11,443,66,2879,0,1,0,0.225733634311512,0,0,0,0,FALSE,0.88,1.32,0.66,1.1,1.54,1.1,0.66,3.74,3.08,4.19,802,1.81038374717833
"http://politi.co/2dpdeXp","Brianna Ehley,Jack Shafer","real",6,339,29,2145,0,2,0,0.589970501474926,0,0,0,0,FALSE,0.87,1.45,0.29,0.87,0.58,0.87,1.16,1.74,1.45,2.32,579,1.70796460176991
"http://clashdaily.com/2016/09/watch-trump-visits-little-haiti-miami-reporters-flee-clintons-get-exposed/?utm_source=referral&utm_medium=facebook.com&utm_campaign=lasmpfb","Rich Witmer,Doug Giles","fake",6,218,43,1288,2,4,33.3333333333333,1.8348623853211,1,1,2.32558139534884,0.077639751552795,TRUE,1.79,1.79,0.45,1.34,2.23,0.89,0.89,2.23,3.57,3.57,340,1.55963302752294
"http://freedomdaily.com/breaking-federal-agents-make-massive-discovery-southern-border-isis-2/",NA,"fake",14,365,86,2239,1,3,7.14285714285714,0.821917808219178,0,0,0,0,FALSE,1.06,1.58,0.53,1.06,1.06,1.06,1.06,2.64,2.11,2.9,642,1.75890410958904
"http://politi.co/2cKqILg","Jack Shafer,Louis Nelson","real",8,487,61,3475,0,4,0,0.82135523613963,0,0,0,0,FALSE,1.01,1.21,0.61,1.01,0.2,0.81,0.2,1.82,2.22,2.83,1034,2.12320328542094
"http://cnn.it/2de6xHA","Eric Bradner","real",5,166,36,1002,0,3,0,1.80722891566265,0,0,0,0,FALSE,0.58,0.58,0,1.17,1.17,0.58,0,3.51,1.17,3.51,271,1.63253012048193
"http://conservativetribune.com/lester-holt-lies-during-debate/?utm_source=Facebook&utm_medium=RightWingNews&utm_content=2016-09-27&utm_campaign=manualpost","Martin Lioll,John Falkenberg,Ben Marquis,Kimberly J Smith,Martin Walsh,V Saxena,Benjamin Arie","fake",8,363,52,2236,0,3,0,0.826446280991736,0,0,0,0,FALSE,0.81,0.81,0.54,1.08,0.54,0.54,0.81,1.89,2.43,3.77,612,1.68595041322314
"http://www.addictinginfo.org/2016/09/20/inmate-dead-from-alleged-mistreatment-in-jail-run-by-infamous-pro-trump-sheriff/","Oliver Willis","real",12,332,79,1989,0,1,0,0.301204819277108,0,0,0,0,FALSE,2.03,1.74,1.74,4.36,0.58,2.91,2.33,2.91,4.65,3.2,549,1.65361445783133
"http://cnn.it/2dgYW6Z","Kevin Liptak,Cnn White House Producer","real",13,270,78,1734,0,2,0,0.740740740740741,0,0,0,0,FALSE,1.41,3.53,0,0.71,2.47,0,1.06,4.24,2.12,5.3,517,1.91481481481481
"http://politi.co/2de2qs0","Jack Shafer,Erick Trickey,Zachary Karabell","real",11,1379,65,8263,0,3,0,0.217548948513416,0,0,0,0,FALSE,1.37,1.87,0.58,1.01,1.51,1.15,0.86,3.17,2.37,4.96,2367,1.71646120377085
"http://clashdaily.com/2016/09/dear-cnn-ap-2004-said-boy-obama-born-particular-country/?utm_source=referral&utm_medium=facebook.com&utm_campaign=lasmpfb","Rich Witmer,Doug Giles","fake",14,360,72,2247,2,7,14.2857142857143,1.94444444444444,0,0,0,0,FALSE,1.34,1.87,1.6,1.6,1.34,1.6,0.8,2.41,4.28,3.48,648,1.8
"http://politi.co/2cmo9Qd","Jack Shafer,Nolan D","real",11,411,60,2387,0,1,0,0.24330900243309,0,1,0,0.0418935902806871,FALSE,1.42,1.9,0.47,1.18,0.95,0.95,0.95,1.9,1.66,3.08,648,1.57664233576642
"http://cnn.it/2d7qa20","Ashley Killough","real",8,163,40,1093,0,1,0,0.613496932515337,0,0,0,0,FALSE,0,1.75,1.17,0.58,1.75,1.17,0.58,6.43,2.34,7.02,308,1.88957055214724
"http://politi.co/2d1BwU6","Nick Gass,Jack Shafer","real",11,253,68,1627,0,1,0,0.395256916996047,0,0,0,0,FALSE,0,0.76,0.38,0,1.14,0.38,1.14,4.55,1.52,4.17,434,1.71541501976285
"http://rightwingnews.com/top-news/white-guy-walled-car-blacklivesmatter-protesters-see-hes-brandishing-scatter/","Sierra Marlee","fake",16,334,100,1919,0,1,0,0.29940119760479,0,0,0,0,FALSE,1.43,2.57,1.71,2.57,1.14,1.71,2.29,1.71,3.43,3.43,499,1.4940119760479
"http://politi.co/2d0FTlN","Jack Shafer,Jeff Greenfield","real",6,1610,33,9832,0,4,0,0.248447204968944,0,1,0,0.0101708706265256,FALSE,0.93,1.42,0.74,1.24,1.05,1.3,0.74,2.54,2.91,3.77,2769,1.71987577639752
"http://cnn.it/2dn8vWp","Dominique Debucquoy-dodley","real",15,835,94,5439,0,2,0,0.239520958083832,0,0,0,0,FALSE,1.06,1.65,0.59,0.94,0.59,0.82,0.47,2.35,1.65,3.53,1526,1.82754491017964
"http://rightwingnews.com/military/boom-marines-send-terrorists-scathing-message/","Cassy Fiano","fake",7,376,54,2265,3,7,42.8571428571429,1.86170212765957,1,2,1.85185185185185,0.0883002207505519,TRUE,3.66,1.83,2.09,4.18,0.52,1.57,1.04,2.61,5.74,3.13,629,1.67287234042553
"https://ihavethetruth.com/2016/01/30/obama-i-bet-when-i-die-youll-be-happy-to-pee-on-my-grave/","Scott Osborn,Mr Wendal","fake",14,240,61,1397,0,2,0,0.833333333333333,0,0,0,0,FALSE,1.18,2.36,0,3.15,1.97,2.76,1.18,4.33,4.72,4.72,392,1.63333333333333
"http://rightwingnews.com/barack-obama/outrage-obama-spends-770m-dollars-tax-payer-money-renovate-mosques-seas-video/","Terresa Monroe-hamilton","fake",15,534,93,3216,2,10,13.3333333333333,1.87265917602996,1,2,1.0752688172043,0.0621890547263682,TRUE,1.46,2,1.09,0.55,1.82,1.09,1.09,3.28,3.28,4.92,874,1.63670411985019
"http://cnn.it/2cX0uoC","David Wright","real",7,258,39,1541,0,2,0,0.775193798449612,0,0,0,0,FALSE,0.75,1.13,0.38,0.75,1.89,1.51,1.13,3.4,1.51,6.42,408,1.58139534883721
"http://politi.co/2cRe8b9","Hadas Gold","real",6,159,44,1060,0,5,0,3.14465408805031,0,0,0,0,FALSE,0.61,0.61,0.61,0,0.61,0,1.82,1.82,0.61,4.24,280,1.76100628930818
"http://www.yesimright.com/hillary-thought-she-won-the-debate-didnt-expect-this-to-happen-to-prove-her-wrong/","Blair Patterson","fake",15,271,84,1731,0,5,0,1.8450184501845,0,0,0,0,FALSE,1.05,2.1,0.7,1.05,0.7,1.05,1.75,2.8,2.45,4.55,433,1.59778597785978
"http://abcn.ws/2cVpv23","More Josh,Abc News,Josh Margolin","real",11,111,75,720,0,0,0,0,0,0,0,0,FALSE,3.28,4.1,1.64,2.46,0,1.64,0,2.46,4.92,3.28,209,1.88288288288288
"http://occupydemocrats.com/2016/09/23/senate-dems-move-force-trump-release-tax-returns/","Grant Stern,Brett Bose,Natalie Dickinson","real",11,410,58,2671,0,9,0,2.19512195121951,0,2,0,0.0748783227255709,FALSE,1.66,2.61,0.71,0.95,1.43,1.9,1.19,4.04,3.33,4.75,773,1.88536585365854
"http://usherald.com/top-army-chief-of-staff-general-has-had-it-with-obama-incompetence?utm_source=aep&utm_medium=generalobamaincompetent&utm_campaign=fbext","Bob Amoroso","fake",15,315,78,2051,1,2,6.66666666666667,0.634920634920635,0,0,0,0,FALSE,3.03,1.52,0.61,4.24,0.3,0.61,0.61,3.94,5.45,3.64,620,1.96825396825397
"http://rightwingnews.com/black-lives-matter/boom-charlotte-officials-finally-silence-rioters-one-e-p-c-announcement/","Cassy Fiano","fake",14,445,88,2733,3,3,21.4285714285714,0.674157303370786,2,2,2.27272727272727,0.0731796560556165,TRUE,3.05,2.4,1.96,3.7,1.31,2.4,2.18,3.49,5.23,3.49,762,1.7123595505618
"http://freedomdaily.com/sick-muslim-refugee-beats-urinates-on-pregnant-woman-after-seeing-what-she-has/",NA,"fake",16,436,96,2497,1,5,6.25,1.14678899082569,1,1,1.04166666666667,0.040048057669203,TRUE,3.1,1.77,2.43,3.76,1.77,2.65,1.11,3.1,6.19,3.98,696,1.59633027522936
"http://rightwingnews.com/black-lives-matter/chaos-nc-protest-mob-ambushes-female-truck-driver-loots-truck-sets-cargo-fire-no-one-helps/","Cassy Fiano","real",19,469,108,2913,4,7,21.0526315789474,1.49253731343284,2,2,1.85185185185185,0.0686577411603158,TRUE,3.69,1.23,1.64,4.3,1.64,2.87,1.23,3.07,5.53,4.3,763,1.62686567164179
"http://cnn.it/2diatmB","Tom Lobianco","real",8,225,50,1454,1,5,12.5,2.22222222222222,0,0,0,0,FALSE,1.29,3,0.86,1.29,2.15,0.43,2.15,3.43,1.72,4.72,406,1.80444444444444
"http://eaglerising.com/36912/is-it-the-beginning-of-the-end-for-hillary-clinton/","View All Posts,Matt Barber","fake",13,937,66,5741,0,4,0,0.426894343649947,0,0,0,0,FALSE,1.68,2.32,2.11,2.74,1.47,2.11,0.95,4.11,5.37,4.42,1566,1.67129135538954
"http://cnn.it/2dnoYpa","Joyce Tseng,Eli Watkins","real",10,255,56,1591,1,2,10,0.784313725490196,0,0,0,0,FALSE,1.51,1.13,0.38,1.89,1.13,1.13,0.38,3.4,2.26,5.28,452,1.77254901960784
"http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/","Fed Up","fake",16,207,111,1289,7,4,43.75,1.93236714975845,1,3,0.900900900900901,0.232738557020946,TRUE,0.9,2.69,0.9,0.9,0.9,0.45,0.45,0.9,0.9,4.04,360,1.73913043478261
NA,NA,"fake",9,145,62,870,1,5,11.1111111111111,3.44827586206897,0,0,0,0,FALSE,1.95,0,0.65,0.65,0,0,0.65,3.9,2.6,4.55,236,1.62758620689655
"http://rightwingnews.com/hillary-clinton-2/new-clinton-foundation-scandal-just-broke-hillary-actually-thinks-black-people/","Terresa Monroe-hamilton","fake",16,703,100,4608,2,23,12.5,3.27169274537696,0,0,0,0,FALSE,1.95,1.53,1.39,2.36,1.11,2.09,0.7,2.5,4.31,4.17,1290,1.83499288762447
"http://conservativebyte.com/2016/09/inside-the-cover-up-of-hillarys-email-server/",NA,"real",13,51,82,315,1,0,7.69230769230769,0,0,0,0,0,FALSE,0,1.56,1.56,0,3.12,1.56,1.56,7.81,3.12,7.81,85,1.66666666666667
"http://www.thepoliticalinsider.com/first-presidential-debate-hillary-clinton-sick/?source=RWN",NA,"fake",7,138,51,845,0,4,0,2.89855072463768,0,1,0,0.118343195266272,FALSE,0,2.76,1.38,0.69,0.69,0.69,1.38,2.07,1.38,4.14,220,1.59420289855072
